,id,created_at,text,company,textblob_polarity,textblob_sentiment,vader_polarity,vader_sentiment
106,1053014365748776960,2018-10-18 20:06:03+00:00,hosted greengb event morning yet financially backing coal power indonesia vietnam amp bangladesh sustainable bank tell need change powuk winterneedsus climatechange,HSBC,0.0,Neutral,"{'neg': 0.0, 'neu': 0.948, 'pos': 0.052, 'compound': 0.0258}",Neutral
107,1052975164374306816,2018-10-18 17:30:17+00:00,hosted greengb event morning yet financially backing coal power indonesia vietnam amp bangladesh sustainable bank tell need change powuk winterneedsus climatechange,HSBC,0.0,Neutral,"{'neg': 0.0, 'neu': 0.948, 'pos': 0.052, 'compound': 0.0258}",Neutral
108,1052612736503480320,2018-10-17 17:30:07+00:00,accelerating greenfinance crucial tackling climatechange first pact project help country transition cleangrowth announced today including new collaboration china establish global green finance standard greengb,HSBC,0.031060606060606056,Positive,"{'neg': 0.0, 'neu': 0.895, 'pos': 0.105, 'compound': 0.4019}",Positive
109,1052536280540688384,2018-10-17 12:26:19+00:00,company responsible global ghg emission need capital investment transition lowcarbon economy great listening amazing panel woman driving sustainable finance part greengbweek,HSBC,0.4,Positive,"{'neg': 0.0, 'neu': 0.638, 'pos': 0.362, 'compound': 0.8807}",Positive
110,1052484033857220608,2018-10-17 08:58:42+00:00,woman driving sustainable finance greengbweek take leader sustainable finance partnership perseverence female panel incl,HSBC,0.0,Neutral,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral
111,1052225951067717633,2018-10-16 15:53:10+00:00,great see pension scheme investing wind solar power shifting investment portfolio towards cleaner energy asset owner wield importance influence choice like climate renewables change,HSBC,0.8,Positive,"{'neg': 0.0, 'neu': 0.539, 'pos': 0.461, 'compound': 0.9246}",Positive
112,1052179781465329665,2018-10-16 12:49:43+00:00,unveils plan invest pension scheme renewableenergy infrastructure windpower solarpower park uk bank leading wave british institution plan make similar climatechange pledge,HSBC,0.0,Neutral,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral
113,1050414071378563072,2018-10-11 15:53:25+00:00,great day team manager commercial banking birmingham volunteering u day csr volunteering charity morethanjustasuit firstimpressionscount thankyou,HSBC,0.4,Positive,"{'neg': 0.0, 'neu': 0.67, 'pos': 0.33, 'compound': 0.7845}",Positive
114,1027932828800110592,2018-08-10 15:00:59+00:00,karina putting mile week numerous contributor meeting thanks giving time amp exploring future opportunity u goodbusiness csr,HSBC,0.06666666666666667,Positive,"{'neg': 0.0, 'neu': 0.633, 'pos': 0.367, 'compound': 0.7964}",Positive
115,1027155671903612928,2018-08-08 11:32:50+00:00,institution understand dont yet let climatechange drive decision way must,HSBC,0.0,Neutral,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral
116,1025356622003142656,2018-08-03 12:24:03+00:00,geeksonpeaks read cycling challenge scotland let u know youd like take similar challenge csr fundraising sheffield charity youngpeople,HSBC,0.0,Neutral,"{'neg': 0.0, 'neu': 0.639, 'pos': 0.361, 'compound': 0.7096}",Positive
117,1019874514610638848,2018-07-19 09:20:07+00:00,day diysos audit team birmingham office transformation play area reminiscence room charity csr timetocare decorating auditor,HSBC,0.0,Neutral,"{'neg': 0.0, 'neu': 0.729, 'pos': 0.271, 'compound': 0.6369}",Positive
118,1019626905757278209,2018-07-18 16:56:12+00:00,end day fabulous transformation far audit team excited see team child ward lyndon reminiscence room wait add graphic tomorrow charity csr decorating timetocare,HSBC,0.21875,Positive,"{'neg': 0.0, 'neu': 0.699, 'pos': 0.301, 'compound': 0.8225}",Positive
119,1019557402230784000,2018-07-18 12:20:01+00:00,lot work undertaken audit team morning across paediatric dept dementia ward csr charity painting,HSBC,0.0,Neutral,"{'neg': 0.0, 'neu': 0.823, 'pos': 0.177, 'compound': 0.4215}",Positive
120,1019175811474223107,2018-07-17 11:03:43+00:00,good point daniel klier need move greenfinance beyond nice marketing exercise becoming major area investment greenbonds still le global bond issuance climatechange climate gfs,HSBC,0.36249999999999993,Positive,"{'neg': 0.0, 'neu': 0.794, 'pos': 0.206, 'compound': 0.6908}",Positive
121,1018816287533944832,2018-07-16 11:15:06+00:00,massive thank coming friday painting office look fabulous csr volunteering,HSBC,0.2,Positive,"{'neg': 0.0, 'neu': 0.576, 'pos': 0.424, 'compound': 0.7096}",Positive
122,1017763272240566272,2018-07-13 13:30:47+00:00,mean sustainable corporate next week along hosting leading sustainable organisation southwest asking critical question,HSBC,-0.078125,Negative,"{'neg': 0.15, 'neu': 0.85, 'pos': 0.0, 'compound': -0.3182}",Negative
123,1017721656809345024,2018-07-13 10:45:25+00:00,check photo latest geeksonpeaks cycling trip scotland facebook page mile three day raise money endeavour well done involved csr fundraising charity,HSBC,0.5,Positive,"{'neg': 0.0, 'neu': 0.795, 'pos': 0.205, 'compound': 0.5994}",Positive
124,1014708257149972480,2018-07-05 03:11:15+00:00,powerful article need stop financing coal project ready discus number profitable option renewableenergy vietnam asia require financing,HSBC,0.25,Positive,"{'neg': 0.093, 'neu': 0.506, 'pos': 0.401, 'compound': 0.743}",Positive
125,1008703831885205504,2018-06-18 13:31:48+00:00,uk customer climatechange antartica greenland,HSBC,0.0,Neutral,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral
126,1007553394817585152,2018-06-15 09:20:23+00:00,thank team volunteer came help garden week support boostsy learner making birdboxes photo facebook page volunteering csr sheffield youngpeople,HSBC,0.0,Neutral,"{'neg': 0.0, 'neu': 0.669, 'pos': 0.331, 'compound': 0.7845}",Positive
127,1007374486092566528,2018-06-14 21:29:28+00:00,great panel discussion present event evening business benefit sustainable supplychains thanks providing smart venue stocking staff restaurant sustainablebusiness,HSBC,0.30357142857142855,Positive,"{'neg': 0.0, 'neu': 0.524, 'pos': 0.476, 'compound': 0.9136}",Positive
128,1006892144156659712,2018-06-13 13:32:48+00:00,great wonderful team back u today spot gardening thank much donating time help hospice youve done fantastic job volunteering csr,HSBC,0.48,Positive,"{'neg': 0.0, 'neu': 0.475, 'pos': 0.525, 'compound': 0.9485}",Positive
129,1006486001584431105,2018-06-12 10:38:57+00:00,buzz stockmarketchallenge event enterprise corporateevents csr,HSBC,0.0,Neutral,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral
130,999221142413041664,2018-05-23 09:30:59+00:00,think time big corporation like step take responsibility polluting way uk bank hsbc invest fossilfuels least renewables vote sign amp share petition,HSBC,-0.15,Negative,"{'neg': 0.0, 'neu': 0.81, 'pos': 0.19, 'compound': 0.5719}",Positive
131,989151628929486850,2018-04-25 14:38:20+00:00,two reason proud bank support great work tsb csr charity cheshire sparkling heart,HSBC,0.8,Positive,"{'neg': 0.0, 'neu': 0.268, 'pos': 0.732, 'compound': 0.959}",Positive
132,978585151784529920,2018-03-27 10:50:56+00:00,outdoor classroom finished well outside anyway thank involved far staff fundraising contractor laying concrete base building csr youngpeople sheffield education,HSBC,-0.1375,Negative,"{'neg': 0.0, 'neu': 0.796, 'pos': 0.204, 'compound': 0.5574}",Positive
133,972153913284747264,2018-03-09 16:55:29+00:00,two word describe phd supervisor hardwork dedication csrafrica whats great intellectual leader csr businessnews corruption,HSBC,0.55,Positive,"{'neg': 0.0, 'neu': 0.637, 'pos': 0.363, 'compound': 0.8126}",Positive
134,966269470305026048,2018-02-21 11:12:48+00:00,customer looking new ceo show real leadership prioritising funding renewable energy deliver bigshift climatechange,HSBC,0.16818181818181818,Positive,"{'neg': 0.0, 'neu': 0.861, 'pos': 0.139, 'compound': 0.2732}",Positive
135,957925033044824064,2018-01-29 10:34:59+00:00,bank csri wonder attempt give back community pull consumer heartstrings need thank brexit,HSBC,0.0,Neutral,"{'neg': 0.0, 'neu': 0.828, 'pos': 0.172, 'compound': 0.3612}",Positive
136,942852951399284737,2017-12-18 20:23:55+00:00,interesting ranking top european bank well theyve taken account climate risk opportunity seems well uk bank lag behind climatechange greenfinance,HSBC,0.15,Positive,"{'neg': 0.155, 'neu': 0.448, 'pos': 0.397, 'compound': 0.7184}",Positive
137,930530003137302528,2017-11-14 20:16:55+00:00,money invest fossil fuel time switch renewables thebigshift,HSBC,0.0,Neutral,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral
138,913495934427975681,2017-09-28 20:09:37+00:00,yay time change mind want money spent renewables please,HSBC,-0.1,Negative,"{'neg': 0.0, 'neu': 0.462, 'pos': 0.538, 'compound': 0.7184}",Positive
139,913455234105708546,2017-09-28 17:27:53+00:00,came yr leicester branch mon pls stop investing money fossil fuel amp bigshift renewables instead,HSBC,0.0,Neutral,"{'neg': 0.133, 'neu': 0.788, 'pos': 0.079, 'compound': -0.2263}",Negative
140,912330037952761856,2017-09-25 14:56:45+00:00,today welcomed group volunteer help participation garden sefton merseyside csr volunteering,HSBC,0.0,Neutral,"{'neg': 0.0, 'neu': 0.638, 'pos': 0.362, 'compound': 0.6249}",Positive
141,907170770459209730,2017-09-11 09:15:40+00:00,cfa money scale required tackle climatechange challenge pipeline investable project,HSBC,0.0,Neutral,"{'neg': 0.0, 'neu': 0.874, 'pos': 0.126, 'compound': 0.0772}",Positive
142,900772115074473985,2017-08-24 17:29:42+00:00,csr must part core business aligned core business value,HSBC,0.0,Neutral,"{'neg': 0.0, 'neu': 0.769, 'pos': 0.231, 'compound': 0.34}",Positive
143,890158689591726080,2017-07-26 10:35:44+00:00,looking forward welcoming team middlesbrough discus financial awareness colleague csr,HSBC,0.0,Neutral,"{'neg': 0.0, 'neu': 0.756, 'pos': 0.244, 'compound': 0.4404}",Positive
144,889868659094687744,2017-07-25 15:23:15+00:00,massive thankyou volunteer gardener great today thanks great sport csr charitytuesday,HSBC,0.45,Positive,"{'neg': 0.0, 'neu': 0.419, 'pos': 0.581, 'compound': 0.9022}",Positive
145,889467259869155329,2017-07-24 12:48:14+00:00,bigshift climatechange campaign plymouth happening,HSBC,0.0,Neutral,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral
146,888114046016397312,2017-07-20 19:11:03+00:00,private sector expertise needed accelerate globalgoals attainment,HSBC,0.0,Neutral,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral
147,882783776450805760,2017-07-06 02:10:28+00:00,perhaps would like consider role climatechange including impact war,HSBC,0.0,Neutral,"{'neg': 0.291, 'neu': 0.522, 'pos': 0.187, 'compound': -0.34}",Negative
148,867777001880514561,2017-05-25 16:18:54+00:00,want publish climatechange plan shift investment fossil fuel renewables,HSBC,0.0,Neutral,"{'neg': 0.0, 'neu': 0.86, 'pos': 0.14, 'compound': 0.0772}",Positive
149,863042029852532736,2017-05-12 14:43:49+00:00,new sustainable hq birmingham one city greenest building,HSBC,0.13636363636363635,Positive,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral
150,857920403267665920,2017-04-28 11:32:18+00:00,congratulation shortlisted csr project yr ukindiaawards winner announced may,HSBC,0.0,Neutral,"{'neg': 0.0, 'neu': 0.476, 'pos': 0.524, 'compound': 0.8271}",Positive
151,840127117576683520,2017-03-10 09:08:08+00:00,shop office city offer hope dementia great example csr,HSBC,0.8,Positive,"{'neg': 0.0, 'neu': 0.5, 'pos': 0.5, 'compound': 0.7906}",Positive
152,838133742543781888,2017-03-04 21:07:10+00:00,shame amp financing climatechange human right abuse dakotaaccesspipeline,HSBC,0.14285714285714285,Positive,"{'neg': 0.549, 'neu': 0.451, 'pos': 0.0, 'compound': -0.8074}",Negative
153,832356819536379905,2017-02-16 22:31:44+00:00,please stop funding forest destruction take climatechange airpollution seriously amp people may take ad seriously,HSBC,-0.3333333333333333,Negative,"{'neg': 0.431, 'neu': 0.463, 'pos': 0.106, 'compound': -0.7184}",Negative
154,828676354413584384,2017-02-06 18:46:53+00:00,find sustainable brand across retail trend viewmag,HSBC,0.0,Neutral,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral
155,828250717794205701,2017-02-05 14:35:33+00:00,dont go fracking heart break bad invesments oil pipeline waterislife love renewables valentine,HSBC,-0.09999999999999992,Negative,"{'neg': 0.341, 'neu': 0.464, 'pos': 0.195, 'compound': -0.4851}",Negative
156,824226935672807429,2017-01-25 12:06:29+00:00,funding destruction vast area indonesia rainforest environment csr,HSBC,0.0,Neutral,"{'neg': 0.346, 'neu': 0.654, 'pos': 0.0, 'compound': -0.5719}",Negative
157,823619910463012864,2017-01-23 19:54:23+00:00,funding forest destruction wildlife environment please sign,HSBC,0.0,Neutral,"{'neg': 0.336, 'neu': 0.455, 'pos': 0.209, 'compound': -0.34}",Negative
158,822777946314252292,2017-01-21 12:08:43+00:00,cambridge signed greenworld environment,HSBC,0.0,Neutral,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral
159,821771357843288064,2017-01-18 17:28:54+00:00,shame funding destructive palmoil company via environment,HSBC,-0.6,Negative,"{'neg': 0.587, 'neu': 0.413, 'pos': 0.0, 'compound': -0.7964}",Negative
160,821359755922931712,2017-01-17 14:13:20+00:00,hsbc environment catastrophe hsbc stop funding destruction killing rainforest,HSBC,0.0,Neutral,"{'neg': 0.746, 'neu': 0.254, 'pos': 0.0, 'compound': -0.9403}",Negative
161,814934159764389888,2016-12-30 20:40:19+00:00,use money destroy environment name profit hsbc,HSBC,-0.2,Negative,"{'neg': 0.307, 'neu': 0.439, 'pos': 0.254, 'compound': -0.1531}",Negative
162,808104802597085184,2016-12-12 00:22:53+00:00,oh dear bad try csr fails rewrite,HSBC,-0.5999999999999999,Negative,"{'neg': 0.488, 'neu': 0.31, 'pos': 0.202, 'compound': -0.5719}",Negative
163,806429294050189312,2016-12-07 09:25:01+00:00,thrive birmingham looking forward welcoming tomorrow volunteering day lot great job lined csr,HSBC,0.8,Positive,"{'neg': 0.0, 'neu': 0.611, 'pos': 0.389, 'compound': 0.7906}",Positive
164,795955945411137536,2016-11-08 11:47:40+00:00,uk pension scheme invest bn ecofriendly fund environment ecofriendly,HSBC,0.0,Neutral,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral
165,759357837722148865,2016-07-30 11:59:51+00:00,need mail letter tell green going account name youre proud reduce paper usage waste,HSBC,0.13333333333333336,Positive,"{'neg': 0.156, 'neu': 0.67, 'pos': 0.173, 'compound': 0.0772}",Positive
166,748087598346833920,2016-06-29 09:35:56+00:00,climatechange mean need financial innovation good society say antonio simoes businessclimate,HSBC,0.12916666666666665,Positive,"{'neg': 0.0, 'neu': 0.621, 'pos': 0.379, 'compound': 0.6705}",Positive
167,742442461105127425,2016-06-13 19:44:11+00:00,take day send new pin via post happened email environment,HSBC,0.13636363636363635,Positive,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral
168,723622374340464641,2016-04-22 21:19:52+00:00,earthday business take action inspire amp allow employee climatechange,HSBC,0.1,Positive,"{'neg': 0.0, 'neu': 0.556, 'pos': 0.444, 'compound': 0.6808}",Positive
169,723054606373269504,2016-04-21 07:43:46+00:00,rbweek champion across th business ready start acting csr climatechange organisationalchange,HSBC,0.1,Positive,"{'neg': 0.0, 'neu': 0.584, 'pos': 0.416, 'compound': 0.7506}",Positive
170,710784608569323520,2016-03-18 11:07:11+00:00,entity solve climatechange alone government biz must collaborate pathfromparis,HSBC,0.0,Neutral,"{'neg': 0.185, 'neu': 0.648, 'pos': 0.167, 'compound': -0.0516}",Negative
171,698574144116490241,2016-02-13 18:27:09+00:00,keep sending letter tell chose online statement know previous letter sent green,HSBC,-0.18333333333333335,Negative,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral
172,654660243066982400,2015-10-15 14:08:59+00:00,great screensaver aid sdgs telleveryone everywhere globe showing europeafrica victory hand medium skin tone,HSBC,0.8,Positive,"{'neg': 0.0, 'neu': 0.622, 'pos': 0.378, 'compound': 0.8074}",Positive
173,654260021732188161,2015-10-14 11:38:39+00:00,help nation selfemployed help u notforprofit support welcomed csr,HSBC,0.0,Neutral,"{'neg': 0.0, 'neu': 0.323, 'pos': 0.677, 'compound': 0.8591}",Positive
